Source,Site,Type,ID,Age,plotID,Species,Latin.name,h.Code
NC,ArgerFen1,Mature,EA-EWPL-2030-ARG1,Mature,EA-EWPL-2030-ARG1 10-60B,Nettle,Urtica dioica,Generalist
NC,ArgerFen1,Mature,EA-EWNC-2030-ARG1,Mature,EA-EWNC-2030-ARG1 10-60A,Nettle,Urtica dioica,Generalist
NC,ArgerFen1,NC,EA-NC-2030-ARG1,18,EA-NC-2030-ARG130-70A,Nettle,Urtica dioica,Generalist
NC,ArgerFen1,PL,EA-PL-2030-ARG1,19,EA-PL-2030-ARG170-150A,Nettle,Urtica dioica,Generalist
NC,ArgerFen1,PL,EA-PL-2030-ARG1,19,EA-PL-2030-ARG130-70B,Bush vetch,Vicia sepium,Specialist
NC,ArgerFen1,PL,EA-PL-2030-ARG1,19,EA-PL-2030-ARG10-30B,Bush vetch,Vicia sepium,Specialist
NC,ArgerFen1,PL,EA-PL-2030-ARG1,19,EA-PL-2030-ARG10-30A,Grazing,,Non-woodland
NC,ArgerFen2,NC,EA-NC-0510-ARG2,17,EA-NC-0510-ARG20-30A,Common bent,Agrostis capillaris,Generalist
NC,ArgerFen2,NC,EA-NC-0510-ARG2,17,EA-NC-0510-ARG20-30B,Common bent,Agrostis capillaris,Generalist
NC,ArgerFen2,NC,EA-NC-0510-ARG2,17,EA-NC-0510-ARG230-70B,Common bent,Agrostis capillaris,Generalist
NC,ArgerFen2,NC,EA-NC-0510-ARG2,17,EA-NC-0510-ARG270-150B,Common bent,Agrostis capillaris,Generalist
NC,ArgerFen2,NC,EA-NC-0510-ARG2,17,EA-NC-0510-ARG230-70A,Early hair grass,Aira praecox,Non-woodland
NC,ArgerFen2,NC,EA-NC-0510-ARG2,17,EA-NC-0510-ARG230-70A,Scarlett pimpernel,Anagallis arvensis,Non-woodland
NC,ArgerFen2,NC,EA-NC-0510-ARG2,17,EA-NC-0510-ARG20-30A,False oat grass,Arrhenatherum elatius,Generalist
NC,ArgerFen2,NC,EA-NC-0510-ARG2,17,EA-NC-0510-ARG20-30B,False oat grass,Arrhenatherum elatius,Generalist
NC,ArgerFen2,NC,EA-NC-0510-ARG2,17,EA-NC-0510-ARG230-70A,False oat grass,Arrhenatherum elatius,Generalist
NC,ArgerFen2,NC,EA-NC-0510-ARG2,17,EA-NC-0510-ARG270-150A,False oat grass,Arrhenatherum elatius,Generalist
NC,ArgerFen2,NC,EA-NC-0510-ARG2,17,EA-NC-0510-ARG20-30A,Soft brome,Bromus hordeaceus,Non-woodland
NC,ArgerFen2,NC,EA-NC-0510-ARG2,17,EA-NC-0510-ARG20-30B,Soft brome,Bromus hordeaceus,Non-woodland
NC,ArgerFen2,NC,EA-NC-0510-ARG2,17,EA-NC-0510-ARG230-70A,Soft brome,Bromus hordeaceus,Non-woodland
NC,ArgerFen2,NC,EA-NC-0510-ARG2,17,EA-NC-0510-ARG270-150A,Soft brome,Bromus hordeaceus,Non-woodland
NC,ArgerFen2,NC,EA-NC-0510-ARG2,17,EA-NC-0510-ARG270-150B,Soft brome,Bromus hordeaceus,Non-woodland
NC,ArgerFen2,Mature,EA-EWNC-0510-ARG2,Mature,EA-EWNC-0510-ARG2 10-60A,Bryophytes,Bryophyta,Non-woodland
NC,ArgerFen2,Mature,EA-EWNC-0510-ARG2,Mature,EA-EWNC-0510-ARG2 10-60B,Byrophytes,Bryophyta,Non-woodland
NC,ArgerFen2,NC,EA-NC-0510-ARG2,17,EA-NC-0510-ARG20-30A,Bryophytes,Bryophyta,Non-woodland
NC,ArgerFen2,NC,EA-NC-0510-ARG2,17,EA-NC-0510-ARG20-30B,Bryophytes,Bryophyta,Non-woodland
NC,ArgerFen2,NC,EA-NC-0510-ARG2,17,EA-NC-0510-ARG230-70A,Byrophytes,Bryophyta,Non-woodland
NC,ArgerFen2,NC,EA-NC-0510-ARG2,17,EA-NC-0510-ARG230-70B,Bryophytes,Bryophyta,Non-woodland
NC,ArgerFen2,NC,EA-NC-0510-ARG2,17,EA-NC-0510-ARG270-150A,Bryophytes,Bryophyta,Non-woodland
NC,ArgerFen2,NC,EA-NC-0510-ARG2,17,EA-NC-0510-ARG270-150B,Bryophytes,Bryophyta,Non-woodland
NC,ArgerFen2,NC,EA-NC-0510-ARG2,17,EA-NC-0510-ARG20-30B,Common centaury,Centaurium erythraea,Non-woodland
NC,ArgerFen2,NC,EA-NC-0510-ARG2,17,EA-NC-0510-ARG230-70A,Common centaury,Centaurium erythraea,Non-woodland
NC,ArgerFen2,NC,EA-NC-0510-ARG2,17,EA-NC-0510-ARG230-70B,Rosebay willowherb,Chamerion angustifolium,Generalist
NC,ArgerFen2,NC,EA-NC-0510-ARG2,17,EA-NC-0510-ARG270-150A,Rosebay willowherb,Chamerion angustifolium,Generalist
NC,ArgerFen2,NC,EA-NC-0510-ARG2,17,EA-NC-0510-ARG20-30A,Creeping thistle,Cirsium arvense,Non-woodland
NC,ArgerFen2,NC,EA-NC-0510-ARG2,17,EA-NC-0510-ARG20-30B,Creeping thistle,Cirsium arvense,Non-woodland
NC,ArgerFen2,NC,EA-NC-0510-ARG2,17,EA-NC-0510-ARG230-70B,Creeping thistle,Cirsium arvense,Non-woodland
NC,ArgerFen2,NC,EA-NC-0510-ARG2,17,EA-NC-0510-ARG270-150A,Creeping thistle,Cirsium arvense,Non-woodland
NC,ArgerFen2,NC,EA-NC-0510-ARG2,17,EA-NC-0510-ARG270-150B,Creeping thistle,Cirsium arvense,Non-woodland
NC,ArgerFen2,NC,EA-NC-0510-ARG2,17,EA-NC-0510-ARG20-30A,Spear thistle,Cirsium vulgare,Generalist
NC,ArgerFen2,NC,EA-NC-0510-ARG2,17,EA-NC-0510-ARG270-150A,Field bindweed,Convolvulus arvensis,Non-woodland
NC,ArgerFen2,NC,EA-NC-0510-ARG2,17,EA-NC-0510-ARG230-70A,Hawksbeard,Crepis biennis,Non-woodland
NC,ArgerFen2,NC,EA-NC-0510-ARG2,17,EA-NC-0510-ARG20-30A,Crested dogs tail,Cynosurus cristatus,Non-woodland
NC,ArgerFen2,NC,EA-NC-0510-ARG2,17,EA-NC-0510-ARG20-30B,Crested dogs tail,Cynosurus cristatus,Non-woodland
NC,ArgerFen2,NC,EA-NC-0510-ARG2,17,EA-NC-0510-ARG230-70A,Crested dogs tail,Cynosurus cristatus,Non-woodland
NC,ArgerFen2,NC,EA-NC-0510-ARG2,17,EA-NC-0510-ARG230-70B,Crested dogs tail,Cynosurus cristatus,Non-woodland
NC,ArgerFen2,NC,EA-NC-0510-ARG2,17,EA-NC-0510-ARG270-150A,Crested dogs tail,Cynosurus cristatus,Non-woodland
NC,ArgerFen2,Mature,EA-EWNC-0510-ARG2,Mature,EA-EWNC-0510-ARG2 10-60B,Scaly male fern,Dryopteris affinis,Specialist
NC,ArgerFen2,Mature,EA-EWNC-0510-ARG2,Mature,EA-EWNC-0510-ARG2 10-60B,Broad buckler,Dryopteris dilatata,Generalist
NC,ArgerFen2,Mature,EA-EWNC-0510-ARG2,Mature,EA-EWNC-0510-ARG2 10-60B,Male fern,Dryopteris filix-mas,Generalist
NC,ArgerFen2,NC,EA-NC-0510-ARG2,17,EA-NC-0510-ARG20-30A,American willowherb,Epilobium ciliatum,Non-woodland
NC,ArgerFen2,NC,EA-NC-0510-ARG2,17,EA-NC-0510-ARG20-30B,American willowherb,Epilobium ciliatum,Non-woodland
NC,ArgerFen2,NC,EA-NC-0510-ARG2,17,EA-NC-0510-ARG230-70B,American willowherb,Epilobium ciliatum,Non-woodland
NC,ArgerFen2,NC,EA-NC-0510-ARG2,17,EA-NC-0510-ARG270-150B,American willowherb,Epilobium ciliatum,Non-woodland
NC,ArgerFen2,NC,EA-NC-0510-ARG2,17,EA-NC-0510-ARG20-30A,Great willowherb,Epilobium hirsutum,Generalist
NC,ArgerFen2,NC,EA-NC-0510-ARG2,17,EA-NC-0510-ARG20-30B,Great willowherb,Epilobium hirsutum,Generalist
NC,ArgerFen2,NC,EA-NC-0510-ARG2,17,EA-NC-0510-ARG230-70B,Great willowherb,Epilobium hirsutum,Generalist
NC,ArgerFen2,NC,EA-NC-0510-ARG2,17,EA-NC-0510-ARG270-150B,Great willowherb,Epilobium hirsutum,Generalist
NC,ArgerFen2,NC,EA-NC-0510-ARG2,17,EA-NC-0510-ARG230-70A,Blue fleabane,Erigeron acer,Non-woodland
NC,ArgerFen2,NC,EA-NC-0510-ARG2,17,EA-NC-0510-ARG270-150B,Blue fleabane,Erigeron acer,Non-woodland
NC,ArgerFen2,NC,EA-NC-0510-ARG2,17,EA-NC-0510-ARG20-30B,Red fescue,Festuca rubra,Generalist
NC,ArgerFen2,NC,EA-NC-0510-ARG2,17,EA-NC-0510-ARG230-70A,Red fescue,Festuca rubra,Generalist
NC,ArgerFen2,NC,EA-NC-0510-ARG2,17,EA-NC-0510-ARG270-150A,Red fescue,Festuca rubra,Generalist
NC,ArgerFen2,NC,EA-NC-0510-ARG2,17,EA-NC-0510-ARG270-150A,Cut leaved cranesbill,Geranium dissectum,Non-woodland
NC,ArgerFen2,NC,EA-NC-0510-ARG2,17,EA-NC-0510-ARG20-30A,Small flowered cranesbill,Geranium pusillum,Non-woodland
NC,ArgerFen2,NC,EA-NC-0510-ARG2,17,EA-NC-0510-ARG20-30B,Small flowered cranesbill,Geranium pusillum,Non-woodland
NC,ArgerFen2,NC,EA-NC-0510-ARG2,17,EA-NC-0510-ARG230-70A,Small flowered cranesbill,Geranium pusillum,Non-woodland
NC,ArgerFen2,NC,EA-NC-0510-ARG2,17,EA-NC-0510-ARG230-70B,Small flowered cranesbill,Geranium pusillum,Non-woodland
NC,ArgerFen2,Mature,EA-EWNC-0510-ARG2,Mature,EA-EWNC-0510-ARG2 10-60A,Ivy,Hedera helix,Generalist
NC,ArgerFen2,Mature,EA-EWNC-0510-ARG2,Mature,EA-EWNC-0510-ARG2 10-60B,Ivy,Hedera helix,Generalist
NC,ArgerFen2,NC,EA-NC-0510-ARG2,17,EA-NC-0510-ARG230-70A,Meadow oat grass,Helictotrichon pratense,Non-woodland
NC,ArgerFen2,NC,EA-NC-0510-ARG2,17,EA-NC-0510-ARG270-150B,Meadow oat grass,Helictotrichon pratense,Non-woodland
NC,ArgerFen2,NC,EA-NC-0510-ARG2,17,EA-NC-0510-ARG270-150A,Common hogweed,Heracleum sphondylium,Generalist
NC,ArgerFen2,NC,EA-NC-0510-ARG2,17,EA-NC-0510-ARG20-30A,Yorkshire fog,Holcus lanatus,Generalist
NC,ArgerFen2,NC,EA-NC-0510-ARG2,17,EA-NC-0510-ARG20-30B,Yorkshire fog,Holcus lanatus,Generalist
NC,ArgerFen2,NC,EA-NC-0510-ARG2,17,EA-NC-0510-ARG230-70A,Yorkshire fog,Holcus lanatus,Generalist
NC,ArgerFen2,NC,EA-NC-0510-ARG2,17,EA-NC-0510-ARG230-70B,Yorkshire fog,Holcus lanatus,Generalist
NC,ArgerFen2,NC,EA-NC-0510-ARG2,17,EA-NC-0510-ARG270-150A,Yorkshire fog,Holcus lanatus,Generalist
NC,ArgerFen2,NC,EA-NC-0510-ARG2,17,EA-NC-0510-ARG270-150B,Yorkshire fog,Holcus lanatus,Generalist
NC,ArgerFen2,Mature,EA-EWNC-0510-ARG2,Mature,EA-EWNC-0510-ARG2 10-60A,Bluebell,Hyacinthoides non-scripta,Specialist
NC,ArgerFen2,Mature,EA-EWNC-0510-ARG2,Mature,EA-EWNC-0510-ARG2 10-60B,Bluebell,Hyacinthoides non-scripta,Specialist
NC,ArgerFen2,NC,EA-NC-0510-ARG2,17,EA-NC-0510-ARG230-70A,Cats ear,Hypochaeris radicata,Non-woodland
NC,ArgerFen2,NC,EA-NC-0510-ARG2,17,EA-NC-0510-ARG270-150B,Cats ear,Hypochaeris radicata,Non-woodland
NC,ArgerFen2,NC,EA-NC-0510-ARG2,17,EA-NC-0510-ARG230-70A,Autumn hawkbit,Leontodon hispidus,Non-woodland
NC,ArgerFen2,NC,EA-NC-0510-ARG2,17,EA-NC-0510-ARG230-70A,Oxeye daisy,Leucanthemum vulgare,Non-woodland
NC,ArgerFen2,NC,EA-NC-0510-ARG2,17,EA-NC-0510-ARG230-70B,Oxeye daisy,Leucanthemum vulgare,Non-woodland
NC,ArgerFen2,NC,EA-NC-0510-ARG2,17,EA-NC-0510-ARG20-30B,Perenial ryegrass,Lolium perenne,Non-woodland
NC,ArgerFen2,NC,EA-NC-0510-ARG2,17,EA-NC-0510-ARG230-70A,Black medick,Medicago lupulina,Non-woodland
NC,ArgerFen2,NC,EA-NC-0510-ARG2,17,EA-NC-0510-ARG270-150B,Black medick,Medicago lupulina,Non-woodland
NC,ArgerFen2,NC,EA-NC-0510-ARG2,17,EA-NC-0510-ARG20-30A,Mint,Mentha sp.,Non-woodland
NC,ArgerFen2,Mature,EA-EWNC-0510-ARG2,Mature,EA-EWNC-0510-ARG2 10-60B,Three nerved sandwort,Moehringia trinervia,Specialist
NC,ArgerFen2,NC,EA-NC-0510-ARG2,17,EA-NC-0510-ARG20-30A,Field forget-me-not,Myosotis arvensis,Generalist
NC,ArgerFen2,NC,EA-NC-0510-ARG2,17,EA-NC-0510-ARG270-150B,Field forget-me-not,Myosotis arvensis,Generalist
NC,ArgerFen2,Mature,EA-EWNC-0510-ARG2,Mature,EA-EWNC-0510-ARG2 10-60A,Grazing,,Non-woodland
NC,ArgerFen2,Mature,EA-EWNC-0510-ARG2,Mature,EA-EWNC-0510-ARG2 10-60A,Leaf litter,,Non-woodland
NC,ArgerFen2,Mature,EA-EWNC-0510-ARG2,Mature,EA-EWNC-0510-ARG2 10-60A,Bare ground,,Non-woodland
NC,ArgerFen2,Mature,EA-EWNC-0510-ARG2,Mature,EA-EWNC-0510-ARG2 10-60B,Grazing,,Non-woodland
NC,ArgerFen2,Mature,EA-EWNC-0510-ARG2,Mature,EA-EWNC-0510-ARG2 10-60B,Leaf litter,,Non-woodland
NC,ArgerFen2,Mature,EA-EWNC-0510-ARG2,Mature,EA-EWNC-0510-ARG2 10-60B,Bare ground,,Non-woodland
NC,ArgerFen2,NC,EA-NC-0510-ARG2,17,EA-NC-0510-ARG20-30A,Grazing,,Non-woodland
NC,ArgerFen2,NC,EA-NC-0510-ARG2,17,EA-NC-0510-ARG20-30A,Leaf litter,,Non-woodland
NC,ArgerFen2,NC,EA-NC-0510-ARG2,17,EA-NC-0510-ARG20-30A,Bare ground,,Non-woodland
NC,ArgerFen2,NC,EA-NC-0510-ARG2,17,EA-NC-0510-ARG20-30B,Grazing,,Non-woodland
NC,ArgerFen2,NC,EA-NC-0510-ARG2,17,EA-NC-0510-ARG20-30B,Leaf litter,,Non-woodland
NC,ArgerFen2,NC,EA-NC-0510-ARG2,17,EA-NC-0510-ARG20-30B,Bare ground,,Non-woodland
NC,ArgerFen2,NC,EA-NC-0510-ARG2,17,EA-NC-0510-ARG230-70A,Grazing,,Non-woodland
NC,ArgerFen2,NC,EA-NC-0510-ARG2,17,EA-NC-0510-ARG230-70A,Leaf litter,,Non-woodland
NC,ArgerFen2,NC,EA-NC-0510-ARG2,17,EA-NC-0510-ARG230-70A,Bare ground,,Non-woodland
NC,ArgerFen2,NC,EA-NC-0510-ARG2,17,EA-NC-0510-ARG230-70B,Grazing,,Non-woodland
NC,ArgerFen2,NC,EA-NC-0510-ARG2,17,EA-NC-0510-ARG230-70B,Leaf litter,,Non-woodland
NC,ArgerFen2,NC,EA-NC-0510-ARG2,17,EA-NC-0510-ARG230-70B,Bare ground,,Non-woodland
NC,ArgerFen2,NC,EA-NC-0510-ARG2,17,EA-NC-0510-ARG270-150A,Grazing,,Non-woodland
NC,ArgerFen2,NC,EA-NC-0510-ARG2,17,EA-NC-0510-ARG270-150A,Leaf litter,,Non-woodland
NC,ArgerFen2,NC,EA-NC-0510-ARG2,17,EA-NC-0510-ARG270-150A,Bare ground,,Non-woodland
NC,ArgerFen2,NC,EA-NC-0510-ARG2,17,EA-NC-0510-ARG270-150B,Grazing,,Non-woodland
NC,ArgerFen2,NC,EA-NC-0510-ARG2,17,EA-NC-0510-ARG270-150B,Leaf litter,,Non-woodland
NC,ArgerFen2,NC,EA-NC-0510-ARG2,17,EA-NC-0510-ARG270-150B,Bare ground,,Non-woodland
NC,ArgerFen2,Mature,EA-EWNC-0510-ARG2,Mature,EA-EWNC-0510-ARG2 10-60B,Wood sorrel,Oxalis acetosella,Specialist
NC,ArgerFen2,NC,EA-NC-0510-ARG2,17,EA-NC-0510-ARG20-30B,Bristly oxtongue,Picris echioides,Non-woodland
NC,ArgerFen2,NC,EA-NC-0510-ARG2,17,EA-NC-0510-ARG230-70A,Bristly oxtongue,Picris echioides,Non-woodland
NC,ArgerFen2,NC,EA-NC-0510-ARG2,17,EA-NC-0510-ARG230-70B,Bristly oxtongue,Picris echioides,Non-woodland
NC,ArgerFen2,NC,EA-NC-0510-ARG2,17,EA-NC-0510-ARG270-150B,Bristly oxtongue,Picris echioides,Non-woodland
NC,ArgerFen2,NC,EA-NC-0510-ARG2,17,EA-NC-0510-ARG20-30A,Ribwort plantain ,Plantago lanceolata,Non-woodland
NC,ArgerFen2,NC,EA-NC-0510-ARG2,17,EA-NC-0510-ARG20-30A,Rough meadow grass,Poa trivialis,Generalist
NC,ArgerFen2,NC,EA-NC-0510-ARG2,17,EA-NC-0510-ARG270-150B,Rough meadow grass,Poa trivialis,Generalist
NC,ArgerFen2,NC,EA-NC-0510-ARG2,17,EA-NC-0510-ARG230-70A,Self heal,Prunella vulgaris,Generalist
NC,ArgerFen2,NC,EA-NC-0510-ARG2,17,EA-NC-0510-ARG270-150A,Self heal,Prunella vulgaris,Generalist
NC,ArgerFen2,NC,EA-NC-0510-ARG2,17,EA-NC-0510-ARG20-30A,Common fleabane,Pulicaria dysenterica,Non-woodland
NC,ArgerFen2,NC,EA-NC-0510-ARG2,17,EA-NC-0510-ARG20-30B,Common fleabane,Pulicaria dysenterica,Non-woodland
NC,ArgerFen2,NC,EA-NC-0510-ARG2,17,EA-NC-0510-ARG230-70A,Common fleabane,Pulicaria dysenterica,Non-woodland
NC,ArgerFen2,NC,EA-NC-0510-ARG2,17,EA-NC-0510-ARG230-70B,Common fleabane,Pulicaria dysenterica,Non-woodland
NC,ArgerFen2,NC,EA-NC-0510-ARG2,17,EA-NC-0510-ARG270-150B,Common fleabane,Pulicaria dysenterica,Non-woodland
NC,ArgerFen2,NC,EA-NC-0510-ARG2,17,EA-NC-0510-ARG230-70A,Buldous buttercup,Ranunculus bulbosus,Non-woodland
NC,ArgerFen2,NC,EA-NC-0510-ARG2,17,EA-NC-0510-ARG20-30A,Creeping buttercup,Ranunculus repens,Generalist
NC,ArgerFen2,NC,EA-NC-0510-ARG2,17,EA-NC-0510-ARG230-70A,Creeping buttercup,Ranunculus repens,Generalist
NC,ArgerFen2,NC,EA-NC-0510-ARG2,17,EA-NC-0510-ARG230-70B,Creeping buttercup,Ranunculus repens,Generalist
NC,ArgerFen2,NC,EA-NC-0510-ARG2,17,EA-NC-0510-ARG20-30A,Field rose,Rosa arvensis,Specialist
NC,ArgerFen2,Mature,EA-EWNC-0510-ARG2,Mature,EA-EWNC-0510-ARG2 10-60A,Bramble,Rubus fruticosus agg.,Non-woodland
NC,ArgerFen2,Mature,EA-EWNC-0510-ARG2,Mature,EA-EWNC-0510-ARG2 10-60B,Bramble,Rubus fruticosus agg.,Non-woodland
NC,ArgerFen2,NC,EA-NC-0510-ARG2,17,EA-NC-0510-ARG230-70A,Bramble,Rubus fruticosus agg.,Non-woodland
NC,ArgerFen2,NC,EA-NC-0510-ARG2,17,EA-NC-0510-ARG230-70B,Bramble,Rubus fruticosus agg.,Non-woodland
NC,ArgerFen2,NC,EA-NC-0510-ARG2,17,EA-NC-0510-ARG270-150B,Bramble,Rubus fruticosus agg.,Non-woodland
NC,ArgerFen2,NC,EA-NC-0510-ARG2,17,EA-NC-0510-ARG20-30A,Broad-leaved dock,Rumex obtusifolius,Generalist
NC,ArgerFen2,NC,EA-NC-0510-ARG2,17,EA-NC-0510-ARG20-30B,Common ragwort,Senecio jacobaea,Non-woodland
NC,ArgerFen2,NC,EA-NC-0510-ARG2,17,EA-NC-0510-ARG230-70A,Common ragwort,Senecio jacobaea,Non-woodland
NC,ArgerFen2,NC,EA-NC-0510-ARG2,17,EA-NC-0510-ARG270-150A,Common ragwort,Senecio jacobaea,Non-woodland
NC,ArgerFen2,NC,EA-NC-0510-ARG2,17,EA-NC-0510-ARG270-150B,Common ragwort,Senecio jacobaea,Non-woodland
NC,ArgerFen2,NC,EA-NC-0510-ARG2,17,EA-NC-0510-ARG230-70A,Dandelion,Taraxacum,Generalist
NC,ArgerFen2,NC,EA-NC-0510-ARG2,17,EA-NC-0510-ARG230-70A,Hedge parsley,Torilis arvensis,Non-woodland
NC,ArgerFen2,NC,EA-NC-0510-ARG2,17,EA-NC-0510-ARG230-70A,Least trefoil,Trifolium dubium,Non-woodland
NC,ArgerFen2,NC,EA-NC-0510-ARG2,17,EA-NC-0510-ARG230-70A,White clover,Trifolium repens,Non-woodland
NC,ArgerFen2,NC,EA-NC-0510-ARG2,17,EA-NC-0510-ARG20-30A,Hairy tare,Vicia hirsuta,Non-woodland
NC,ArgerFen2,NC,EA-NC-0510-ARG2,17,EA-NC-0510-ARG230-70A,Hairy tare,Vicia hirsuta,Non-woodland
NC,ArgerFen2,NC,EA-NC-0510-ARG2,17,EA-NC-0510-ARG230-70B,Hairy tare,Vicia hirsuta,Non-woodland
NC,ArgerFen2,NC,EA-NC-0510-ARG2,17,EA-NC-0510-ARG20-30A,Common vetch,Vicia sativa,Non-woodland
NC,ArgerFen2,NC,EA-NC-0510-ARG2,17,EA-NC-0510-ARG20-30B,Common vetch,Vicia sativa,Non-woodland
NC,ArgerFen2,NC,EA-NC-0510-ARG2,17,EA-NC-0510-ARG230-70A,Common vetch,Vicia sativa,Non-woodland
NC,ArgerFen2,NC,EA-NC-0510-ARG2,17,EA-NC-0510-ARG230-70B,Common vetch,Vicia sativa,Non-woodland
NC,ArgerFen2,NC,EA-NC-0510-ARG2,17,EA-NC-0510-ARG270-150A,Common vetch,Vicia sativa,Non-woodland
NC,ArgerFen2,NC,EA-NC-0510-ARG2,17,EA-NC-0510-ARG270-150B,Common vetch,Vicia sativa,Non-woodland
NC,ArgerFen2,NC,EA-NC-0510-ARG2,17,EA-NC-0510-ARG230-70B,Vulpia bromoides,Vulpia bromoides,Non-woodland
NC,ArgerFen2,NC,EA-NC-0510-ARG2,17,EA-NC-0510-ARG270-150B,Agrimony,Agrimonia eupatoria,Non-woodland
NC,Blackbush,NC,CH-NC-2030-BLAC,25,CH-NC-2030-BLAC0-30A,Common bent,Agrostis capillaris,Generalist
NC,Blackbush,NC,CH-NC-2030-BLAC,25,CH-NC-2030-BLAC30-70B,Common bent,Agrostis capillaris,Generalist
NC,Blackbush,NC,CH-NC-2030-BLAC,25,CH-NC-2030-BLAC70-150A,Common bent,Agrostis capillaris,Generalist
NC,Blackbush,PL,CH-PL-2030-BLAC,25,CH-PL-2030-BLAC70-150A,Common bent,Agrostis capillaris,Generalist
NC,Blackbush,NC,CH-NC-2030-BLAC,25,CH-NC-2030-BLAC0-30A,Creeping bent,Agrostis stolonifera,Generalist
NC,Blackbush,NC,CH-NC-2030-BLAC,25,CH-NC-2030-BLAC30-70B,Creeping bent,Agrostis stolonifera,Generalist
NC,Blackbush,Mature,CH-EWPL-2030-BLAC,Mature,CH-EWPL-2030-BLAC 10-60B,Wood anemone,Anemone nemorosa,Specialist
NC,Blackbush,Mature,CH-EWNC-2030-BLAC,Mature,CH-EWNC-2030-BLAC 10-60B,False brome,Brachypodium sylvaticum,Specialist
NC,Blackbush,Mature,CH-EWPL-2030-BLAC,Mature,CH-EWPL-2030-BLAC 10-60A,False brome,Brachypodium sylvaticum,Specialist
NC,Blackbush,NC,CH-NC-2030-BLAC,25,CH-NC-2030-BLAC0-30A,False brome,Brachypodium sylvaticum,Specialist
NC,Blackbush,NC,CH-NC-2030-BLAC,25,CH-NC-2030-BLAC0-30B,False brome,Brachypodium sylvaticum,Specialist
NC,Blackbush,NC,CH-NC-2030-BLAC,25,CH-NC-2030-BLAC30-70A,False brome,Brachypodium sylvaticum,Specialist
NC,Blackbush,NC,CH-NC-2030-BLAC,25,CH-NC-2030-BLAC30-70B,False brome,Brachypodium sylvaticum,Specialist
NC,Blackbush,NC,CH-NC-2030-BLAC,25,CH-NC-2030-BLAC70-150A,False brome,Brachypodium sylvaticum,Specialist
NC,Blackbush,NC,CH-NC-2030-BLAC,25,CH-NC-2030-BLAC70-150B,False brome,Brachypodium sylvaticum,Specialist
NC,Blackbush,PL,CH-PL-2030-BLAC,25,CH-PL-2030-BLAC0-30A,False brome,Brachypodium sylvaticum,Specialist
NC,Blackbush,NC,CH-NC-2030-BLAC,25,CH-NC-2030-BLAC30-70A,Soft brome,Bromus hordeaceus,Non-woodland
NC,Blackbush,NC,CH-NC-2030-BLAC,25,CH-NC-2030-BLAC30-70B,Soft brome,Bromus hordeaceus,Non-woodland
NC,Blackbush,Mature,CH-EWNC-2030-BLAC,Mature,CH-EWNC-2030-BLAC 10-60A,Bryophytes,Bryophyta,Non-woodland
NC,Blackbush,Mature,CH-EWNC-2030-BLAC,Mature,CH-EWNC-2030-BLAC 10-60B,Bryophytes,Bryophyta,Non-woodland
NC,Blackbush,Mature,CH-EWPL-2030-BLAC,Mature,CH-EWPL-2030-BLAC 10-60A,Bryophytes,Bryophyta,Non-woodland
NC,Blackbush,Mature,CH-EWPL-2030-BLAC,Mature,CH-EWPL-2030-BLAC 10-60B,Bryophytes,Bryophyta,Non-woodland
NC,Blackbush,NC,CH-NC-2030-BLAC,25,CH-NC-2030-BLAC0-30A,Bryophytes,Bryophyta,Non-woodland
NC,Blackbush,NC,CH-NC-2030-BLAC,25,CH-NC-2030-BLAC0-30B,Bryophytes,Bryophyta,Non-woodland
NC,Blackbush,NC,CH-NC-2030-BLAC,25,CH-NC-2030-BLAC30-70A,Bryophytes,Bryophyta,Non-woodland
NC,Blackbush,NC,CH-NC-2030-BLAC,25,CH-NC-2030-BLAC30-70B,Bryophytes,Bryophyta,Non-woodland
NC,Blackbush,NC,CH-NC-2030-BLAC,25,CH-NC-2030-BLAC70-150A,Bryophytes,Bryophyta,Non-woodland
NC,Blackbush,NC,CH-NC-2030-BLAC,25,CH-NC-2030-BLAC70-150B,Bryophytes,Bryophyta,Non-woodland
NC,Blackbush,PL,CH-PL-2030-BLAC,25,CH-PL-2030-BLAC0-30A,Bryophytes,Bryophyta,Non-woodland
NC,Blackbush,PL,CH-PL-2030-BLAC,25,CH-PL-2030-BLAC0-30B,Bryophytes,Bryophyta,Non-woodland
NC,Blackbush,PL,CH-PL-2030-BLAC,25,CH-PL-2030-BLAC30-70A,Bryophytes,Bryophyta,Non-woodland
NC,Blackbush,PL,CH-PL-2030-BLAC,25,CH-PL-2030-BLAC30-70B,Bryophytes,Bryophyta,Non-woodland
NC,Blackbush,PL,CH-PL-2030-BLAC,25,CH-PL-2030-BLAC70-150A,Bryophytes,Bryophyta,Non-woodland
NC,Blackbush,PL,CH-PL-2030-BLAC,25,CH-PL-2030-BLAC70-150B,Bryophytes,Bryophyta,Non-woodland
NC,Blackbush,Mature,CH-EWNC-2030-BLAC,Mature,CH-EWNC-2030-BLAC 10-60B,Wood sedge,Carex sylvatica,Specialist
NC,Blackbush,Mature,CH-EWPL-2030-BLAC,Mature,CH-EWPL-2030-BLAC 10-60B,Wood sedge,Carex sylvatica,Specialist
NC,Blackbush,NC,CH-NC-2030-BLAC,25,CH-NC-2030-BLAC30-70A,Common mouse ear,Cerastium fontanum,Non-woodland
